@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
968,'2016/11/25 15:28:02:286',4,0,0.013123,0.008136,0.009449,0.006824,0.010499,0.019423,0.025197,0.056693,0.271484,0.949219,0.021484,0,0,0,0,0,?,?,?,?
969,'2016/11/25 15:28:02:320',4,0,0.012598,0.008136,0.009449,0.006824,0.009974,0.01811,0.022835,0.053543,0.267578,0.945313,0.026367,0,0,0,0,0,?,?,?,?
970,'2016/11/25 15:28:02:352',4,0,0.012336,0.008399,0.009974,0.006562,0.010499,0.017585,0.023622,0.05643,0.271973,0.949219,0.026367,0,0,0,0,0,?,?,?,?
971,'2016/11/25 15:28:02:387',4,0,0.012073,0.008661,0.009974,0.006562,0.009974,0.01706,0.02336,0.055381,0.265137,0.960938,0.025391,0,0,0,0,0,?,?,?,?
972,'2016/11/25 15:28:02:421',4,0,0.012861,0.008661,0.010236,0.006562,0.010499,0.01706,0.022572,0.053018,0.266113,0.95459,0.025391,0,0,0,0,0,?,?,?,?
973,'2016/11/25 15:28:02:453',4,0,0.013123,0.009449,0.010236,0.006824,0.010236,0.017323,0.022835,0.053281,0.26709,0.956055,0.029785,0,0,0,0,0,?,?,?,?
974,'2016/11/25 15:28:02:487',4,0,0.013386,0.009449,0.010236,0.007087,0.009974,0.01706,0.023622,0.054331,0.275391,0.955078,0.023926,0,0,0,0,0,?,?,?,?
975,'2016/11/25 15:28:02:522',4,0,0.013386,0.009449,0.009449,0.006824,0.009449,0.017323,0.024409,0.053543,0.272461,0.950195,0.024414,0,0,0,0,0,?,?,?,?
976,'2016/11/25 15:28:02:553',4,0,0.013648,0.009449,0.009186,0.006562,0.009449,0.017585,0.024409,0.053018,0.27002,0.945801,0.031738,0,0,0,0,0,?,?,?,?
977,'2016/11/25 15:28:02:586',4,0,0.012861,0.009186,0.008661,0.006562,0.009449,0.017848,0.024147,0.051706,0.275391,0.942383,0.019043,0,0,0,0,0,?,?,?,?
978,'2016/11/25 15:28:02:621',4,0,0.012598,0.009449,0.008924,0.006824,0.009449,0.018898,0.024672,0.050919,0.276855,0.942383,0.02002,0,0,0,0,0,?,?,?,?
979,'2016/11/25 15:28:02:653',4,0,0.013648,0.009449,0.008399,0.007087,0.008924,0.01916,0.025722,0.052493,0.273926,0.946289,0.024902,0,0,0,0,0,?,?,?,?
980,'2016/11/25 15:28:02:687',4,0,0.013911,0.010236,0.008661,0.007087,0.009186,0.019423,0.025197,0.048819,0.277344,0.955566,0.026367,0,0,0,0,0,?,?,?,?
981,'2016/11/25 15:28:02:721',4,0,0.014173,0.009974,0.008661,0.007349,0.009711,0.018898,0.022572,0.049344,0.272461,0.945801,0.020996,0,0,0,0,0,?,?,?,?
982,'2016/11/25 15:28:02:753',4,0,0.013911,0.010499,0.008399,0.007349,0.009974,0.019948,0.022835,0.049081,0.26709,0.949219,0.02002,0,0,0,0,0,?,?,?,?
983,'2016/11/25 15:28:02:787',4,0,0.014698,0.010499,0.008661,0.007087,0.010499,0.020472,0.02336,0.049081,0.271484,0.95752,0.019043,0,0,0,0,0,?,?,?,?
984,'2016/11/25 15:28:02:820',4,0,0.014173,0.010761,0.008661,0.006562,0.010499,0.018635,0.023097,0.050394,0.268066,0.950195,0.024414,0,0,0,0,0,?,?,?,?
985,'2016/11/25 15:28:02:854',4,0,0.013911,0.010499,0.008136,0.006299,0.009974,0.01916,0.024409,0.048819,0.276367,0.958496,0.01416,0,0,0,0,0,?,?,?,?
986,'2016/11/25 15:28:02:887',4,0,0.015223,0.010499,0.008399,0.006299,0.009186,0.018373,0.022835,0.047769,0.269043,0.962402,0.020996,0,0,0,0,0,?,?,?,?
987,'2016/11/25 15:28:02:920',4,0,0.015223,0.010236,0.008661,0.006562,0.009186,0.017585,0.02231,0.046457,0.271973,0.952637,0.019531,0,0,0,0,0,?,?,?,?
988,'2016/11/25 15:28:02:953',4,0,0.014961,0.010761,0.008924,0.006562,0.009711,0.016798,0.022835,0.045932,0.270508,0.95752,0.019531,0,0,0,0,0,?,?,?,?
989,'2016/11/25 15:28:02:987',4,0,0.014961,0.010499,0.008924,0.006562,0.009711,0.016273,0.022835,0.045407,0.273438,0.944336,0.019043,0,0,0,0,0,?,?,?,?
990,'2016/11/25 15:28:03:020',4,0,0.014961,0.010499,0.008661,0.007087,0.009974,0.015486,0.022835,0.044619,0.277832,0.949219,0.021484,0,0,0,0,0,?,?,?,?
991,'2016/11/25 15:28:03:053',4,0,0.014961,0.010236,0.008399,0.007612,0.009711,0.015486,0.024147,0.043307,0.278809,0.946289,0.02002,0,0,0,0,0,?,?,?,?
992,'2016/11/25 15:28:03:087',4,0,0.013911,0.010499,0.009186,0.007874,0.009449,0.014961,0.025197,0.03832,0.276855,0.941406,0.02002,0,0,0,0,0,?,?,?,?
993,'2016/11/25 15:28:03:120',4,0,0.014436,0.010761,0.009449,0.007612,0.009186,0.015223,0.024672,0.035958,0.279785,0.947266,0.020508,0,0,0,0,0,?,?,?,?
994,'2016/11/25 15:28:03:153',4,0,0.013648,0.010499,0.009974,0.007612,0.009186,0.015223,0.024934,0.034121,0.271973,0.955078,0.029297,0,0,0,0,0,?,?,?,?
995,'2016/11/25 15:28:03:186',4,0,0.013911,0.010499,0.009974,0.007874,0.009186,0.01601,0.027297,0.033333,0.273438,0.949219,0.020996,0,0,0,0,0,?,?,?,?
996,'2016/11/25 15:28:03:220',4,0,0.013386,0.010236,0.009974,0.008399,0.008924,0.014173,0.027822,0.034646,0.275391,0.944336,0.024414,0,0,0,0,0,?,?,?,?
997,'2016/11/25 15:28:03:253',4,0,0.012861,0.010499,0.009711,0.008661,0.009186,0.014436,0.030709,0.036483,0.270508,0.960938,0.019531,0,0,0,0,0,?,?,?,?
998,'2016/11/25 15:28:03:286',4,0,0.013123,0.010236,0.009711,0.009186,0.009711,0.015223,0.031234,0.036745,0.278809,0.953613,0.020996,0,0,0,0,0,?,?,?,?
999,'2016/11/25 15:28:03:321',4,0,0.013386,0.009711,0.009974,0.008924,0.009974,0.015223,0.032808,0.03832,0.271973,0.946777,0.026367,0,0,0,0,0,?,?,?,?
1000,'2016/11/25 15:28:03:353',4,0,0.013386,0.009186,0.009711,0.008661,0.009449,0.014961,0.032283,0.035696,0.277832,0.937988,0.01709,0,0,0,0,0,?,?,?,?
1001,'2016/11/25 15:28:03:387',4,0,0.013911,0.009186,0.009186,0.008924,0.009449,0.014961,0.034383,0.03622,0.270508,0.951172,0.015137,0,0,0,0,0,?,?,?,?
1002,'2016/11/25 15:28:03:420',4,0,0.014173,0.008924,0.009186,0.009186,0.008661,0.01601,0.034383,0.03727,0.275879,0.937012,0.021973,0,0,0,0,0,?,?,?,?
1003,'2016/11/25 15:28:03:453',4,0,0.014436,0.008924,0.009186,0.009186,0.008924,0.016798,0.038583,0.040945,0.281738,0.946289,0.021484,0,0,0,0,0,?,?,?,?
1004,'2016/11/25 15:28:03:486',4,0,0.014173,0.008924,0.008924,0.009711,0.009711,0.016535,0.038583,0.040157,0.276367,0.948242,0.016113,0,0,0,0,0,?,?,?,?
1005,'2016/11/25 15:28:03:520',4,0,0.013911,0.008399,0.009186,0.009449,0.009711,0.016273,0.03727,0.040157,0.273438,0.947754,0.015625,0,0,0,0,0,?,?,?,?
1006,'2016/11/25 15:28:03:553',4,0,0.013648,0.008399,0.009711,0.010236,0.009974,0.017323,0.038845,0.042257,0.27832,0.945801,0.022461,0,0,0,0,0,?,?,?,?
1007,'2016/11/25 15:28:03:587',4,0,0.013648,0.008661,0.009974,0.010236,0.009711,0.016535,0.039108,0.04357,0.271973,0.95166,0.030762,0,0,0,0,0,?,?,?,?
1008,'2016/11/25 15:28:03:620',4,0,0.014173,0.008399,0.009711,0.010236,0.009449,0.015223,0.038583,0.043307,0.271973,0.944824,0.026367,0,0,0,0,0,?,?,?,?
1009,'2016/11/25 15:28:03:654',4,0,0.012861,0.008399,0.009974,0.010236,0.009449,0.01601,0.040945,0.041995,0.273926,0.951172,0.02832,0,0,0,0,0,?,?,?,?
1010,'2016/11/25 15:28:03:687',4,0,0.013123,0.007874,0.009711,0.010499,0.009449,0.015223,0.040945,0.041732,0.282227,0.953613,0.017578,0,0,0,0,0,?,?,?,?
1011,'2016/11/25 15:28:03:720',4,0,0.012861,0.007612,0.009974,0.010761,0.009449,0.014698,0.040945,0.043045,0.274902,0.955566,0.018066,0,0,0,0,0,?,?,?,?
1012,'2016/11/25 15:28:03:753',4,0,0.013386,0.007349,0.009974,0.010499,0.009449,0.014436,0.040945,0.043045,0.275391,0.956055,0.024414,0,0,0,0,0,?,?,?,?
1013,'2016/11/25 15:28:03:787',4,0,0.013123,0.008136,0.009974,0.011286,0.009449,0.014173,0.040945,0.045669,0.269531,0.951172,0.018555,0,0,0,0,0,?,?,?,?
1014,'2016/11/25 15:28:03:820',4,0,0.013386,0.007612,0.010236,0.011286,0.009711,0.015223,0.04147,0.044357,0.269043,0.939941,0.023438,0,0,0,0,0,?,?,?,?
1015,'2016/11/25 15:28:03:853',4,0,0.014173,0.007349,0.010236,0.011286,0.010236,0.015223,0.040945,0.046982,0.274414,0.949219,0.026367,0,0,0,0,0,?,?,?,?
1016,'2016/11/25 15:28:03:887',4,0,0.014173,0.007087,0.009711,0.011024,0.010761,0.016273,0.041732,0.046194,0.277344,0.952637,0.021973,0,0,0,0,0,?,?,?,?
1017,'2016/11/25 15:28:03:920',4,0,0.015223,0.007087,0.009449,0.010499,0.011024,0.017848,0.040945,0.047244,0.275879,0.949219,0.027344,0,0,0,0,0,?,?,?,?
1018,'2016/11/25 15:28:03:954',4,0,0.015223,0.007087,0.009186,0.010236,0.010499,0.017585,0.04252,0.049344,0.275879,0.939453,0.022949,0,0,0,0,0,?,?,?,?
1019,'2016/11/25 15:28:03:987',4,0,0.015486,0.007349,0.008924,0.010499,0.010499,0.018373,0.04252,0.049081,0.273926,0.947754,0.019531,0,0,0,0,0,?,?,?,?
1020,'2016/11/25 15:28:04:021',4,0,0.016273,0.007612,0.009449,0.009711,0.009974,0.018635,0.042782,0.049081,0.274902,0.946289,0.02002,0,0,0,0,0,?,?,?,?
1021,'2016/11/25 15:28:04:054',4,0,0.017323,0.007612,0.009974,0.009974,0.010761,0.01916,0.044094,0.049081,0.278809,0.946777,0.025879,0,0,0,0,0,?,?,?,?
1022,'2016/11/25 15:28:04:087',4,0,0.018373,0.007874,0.009449,0.009974,0.011286,0.01916,0.040945,0.047507,0.267578,0.94873,0.023926,0,0,0,0,0,?,?,?,?
1023,'2016/11/25 15:28:04:121',4,0,0.01916,0.007612,0.009974,0.010236,0.011811,0.018635,0.04252,0.053018,0.268066,0.947266,0.030273,0,0,0,0,0,?,?,?,?
1024,'2016/11/25 15:28:04:153',4,0,0.018898,0.007612,0.009974,0.010761,0.012336,0.018898,0.04357,0.053806,0.268066,0.945313,0.024902,0,0,0,0,0,?,?,?,?
1025,'2016/11/25 15:28:04:186',4,0,0.018373,0.007349,0.010236,0.011024,0.012598,0.017848,0.041995,0.055381,0.272949,0.960938,0.026855,0,0,0,0,0,?,?,?,?
1026,'2016/11/25 15:28:04:220',4,0,0.01916,0.007874,0.009974,0.010761,0.012861,0.01811,0.04147,0.051969,0.268555,0.951172,0.02832,0,0,0,0,0,?,?,?,?
1027,'2016/11/25 15:28:04:252',4,0,0.01916,0.008399,0.010236,0.010236,0.012598,0.01811,0.04042,0.050656,0.268555,0.946289,0.030762,0,0,0,0,0,?,?,?,?
1028,'2016/11/25 15:28:04:287',4,0,0.01916,0.008399,0.009974,0.010236,0.012598,0.01811,0.038845,0.050656,0.265137,0.953125,0.023438,0,0,0,0,0,?,?,?,?
1029,'2016/11/25 15:28:04:321',4,0,0.018898,0.008661,0.009711,0.010761,0.012073,0.017585,0.037533,0.048556,0.270996,0.954102,0.016602,0,0,0,0,0,?,?,?,?
1030,'2016/11/25 15:28:04:353',4,0,0.020472,0.009186,0.009449,0.011024,0.012598,0.01706,0.03727,0.048294,0.279785,0.953125,0.013672,0,0,0,0,0,?,?,?,?
1031,'2016/11/25 15:28:04:386',4,0,0.020472,0.009449,0.009711,0.010761,0.012861,0.017323,0.03727,0.050131,0.275879,0.94873,0.023438,0,0,0,0,0,?,?,?,?
1032,'2016/11/25 15:28:04:420',4,0,0.019685,0.009186,0.009186,0.010236,0.013648,0.016798,0.038583,0.048031,0.276855,0.947754,0.022461,0,0,0,0,0,?,?,?,?
1033,'2016/11/25 15:28:04:453',4,0,0.02021,0.008399,0.009186,0.009974,0.014173,0.015223,0.034646,0.043307,0.271484,0.955566,0.027344,0,0,0,0,0,?,?,?,?
1034,'2016/11/25 15:28:04:487',4,0,0.020472,0.008399,0.009186,0.009711,0.013911,0.015748,0.035696,0.045407,0.273438,0.946777,0.021484,0,0,0,0,0,?,?,?,?
1035,'2016/11/25 15:28:04:520',4,0,0.020997,0.008661,0.009186,0.009974,0.014173,0.01601,0.035696,0.045669,0.267578,0.95166,0.020996,0,0,0,0,0,?,?,?,?
1036,'2016/11/25 15:28:04:553',4,0,0.020472,0.008399,0.009186,0.009449,0.013648,0.016535,0.034121,0.044094,0.27832,0.948242,0.021484,0,0,0,0,0,?,?,?,?
1037,'2016/11/25 15:28:04:588',4,0,0.02126,0.008399,0.009186,0.009449,0.013386,0.016798,0.033596,0.044094,0.275879,0.958008,0.017578,0,0,0,0,0,?,?,?,?
1038,'2016/11/25 15:28:04:621',4,0,0.020472,0.008661,0.009711,0.009449,0.013386,0.017323,0.033333,0.044619,0.270508,0.945801,0.023438,0,0,0,0,0,?,?,?,?
1039,'2016/11/25 15:28:04:653',4,0,0.020735,0.009186,0.009711,0.009449,0.013911,0.016798,0.029921,0.047244,0.265625,0.946289,0.018555,0,0,0,0,0,?,?,?,?
1040,'2016/11/25 15:28:04:687',4,0,0.019948,0.008924,0.009974,0.009449,0.014173,0.01706,0.029659,0.048031,0.275391,0.948242,0.021484,0,0,0,0,0,?,?,?,?
1041,'2016/11/25 15:28:04:722',4,0,0.019685,0.008924,0.009974,0.009449,0.013386,0.01706,0.030184,0.046719,0.273438,0.945801,0.020508,0,0,0,0,0,?,?,?,?
1042,'2016/11/25 15:28:04:754',4,0,0.019948,0.008924,0.009974,0.009974,0.013123,0.016535,0.030971,0.050919,0.272461,0.946289,0.022949,0,0,0,0,0,?,?,?,?
1043,'2016/11/25 15:28:04:787',4,0,0.02021,0.008399,0.010236,0.009449,0.013386,0.01706,0.032546,0.048819,0.277832,0.950684,0.01709,0,0,0,0,0,?,?,?,?
1044,'2016/11/25 15:28:04:822',4,0,0.020735,0.008924,0.010499,0.009711,0.013648,0.016535,0.034908,0.051969,0.269043,0.955078,0.021484,0,0,0,0,0,?,?,?,?
1045,'2016/11/25 15:28:04:854',4,0,0.020997,0.009186,0.010236,0.009974,0.013648,0.016273,0.034121,0.048819,0.275391,0.945801,0.027344,0,0,0,0,0,?,?,?,?
1046,'2016/11/25 15:28:04:887',4,0,0.019685,0.008924,0.010761,0.010236,0.013648,0.016535,0.033071,0.048819,0.275391,0.954102,0.021973,0,0,0,0,0,?,?,?,?
1047,'2016/11/25 15:28:04:920',4,0,0.019685,0.009186,0.011024,0.010499,0.013911,0.015748,0.033071,0.048294,0.272949,0.952637,0.025879,0,0,0,0,0,?,?,?,?
1048,'2016/11/25 15:28:04:953',4,0,0.020735,0.009449,0.010761,0.010499,0.013911,0.01601,0.032546,0.044882,0.274902,0.958984,0.024902,0,0,0,0,0,?,?,?,?
1049,'2016/11/25 15:28:04:986',4,0,0.020735,0.009449,0.011549,0.010761,0.013911,0.015223,0.031496,0.045669,0.277344,0.957031,0.021484,0,0,0,0,0,?,?,?,?
1050,'2016/11/25 15:28:05:020',4,0,0.020472,0.009186,0.011549,0.011286,0.013648,0.015486,0.030971,0.045932,0.278809,0.957031,0.021973,0,0,0,0,0,?,?,?,?
1051,'2016/11/25 15:28:05:053',4,0,0.02021,0.009186,0.011024,0.010761,0.012861,0.014961,0.028609,0.045669,0.27832,0.946289,0.023926,0,0,0,0,0,?,?,?,?
1052,'2016/11/25 15:28:05:087',4,0,0.01916,0.009186,0.010761,0.010499,0.012598,0.015486,0.028871,0.045407,0.275879,0.941406,0.018555,0,0,0,0,0,?,?,?,?
1053,'2016/11/25 15:28:05:121',4,0,0.018635,0.009186,0.009974,0.010499,0.012336,0.015223,0.027559,0.041732,0.273438,0.944336,0.024902,0,0,0,0,0,?,?,?,?
1054,'2016/11/25 15:28:05:154',4,0,0.019685,0.008924,0.009711,0.009711,0.012073,0.014436,0.027034,0.040157,0.271973,0.941406,0.014648,0,0,0,0,0,?,?,?,?
1055,'2016/11/25 15:28:05:187',4,0,0.020472,0.009711,0.009711,0.009186,0.012073,0.014961,0.026509,0.037795,0.281738,0.953613,0.016602,0,0,0,0,0,?,?,?,?
1056,'2016/11/25 15:28:05:220',4,0,0.020735,0.010236,0.009711,0.009186,0.012073,0.014698,0.025197,0.037795,0.274414,0.946289,0.020996,0,0,0,0,0,?,?,?,?
1057,'2016/11/25 15:28:05:253',4,0,0.021522,0.009974,0.009186,0.009186,0.012336,0.014436,0.024147,0.036745,0.275879,0.949707,0.020996,0,0,0,0,0,?,?,?,?
1058,'2016/11/25 15:28:05:286',4,0,0.021785,0.010236,0.009449,0.008661,0.012073,0.014698,0.025459,0.03622,0.270508,0.958496,0.021973,0,0,0,0,0,?,?,?,?
1059,'2016/11/25 15:28:05:320',4,0,0.022047,0.010236,0.009449,0.008399,0.012073,0.015223,0.026772,0.037795,0.272949,0.95166,0.019531,0,0,0,0,0,?,?,?,?
1060,'2016/11/25 15:28:05:353',4,0,0.020472,0.009711,0.009449,0.008661,0.011286,0.015223,0.027297,0.037533,0.267578,0.956055,0.025391,0,0,0,0,0,?,?,?,?
1061,'2016/11/25 15:28:05:387',4,0,0.02021,0.009186,0.009186,0.008399,0.011811,0.015748,0.027559,0.037008,0.269531,0.947266,0.018066,0,0,0,0,0,?,?,?,?
1062,'2016/11/25 15:28:05:420',4,0,0.020472,0.009186,0.009186,0.008924,0.011286,0.015486,0.026772,0.037795,0.275879,0.953125,0.018066,0,0,0,0,0,?,?,?,?
1063,'2016/11/25 15:28:05:454',4,0,0.02021,0.009186,0.009186,0.009186,0.010236,0.01601,0.027034,0.039895,0.276367,0.959961,0.013672,0,0,0,0,0,?,?,?,?
1064,'2016/11/25 15:28:05:487',4,0,0.02021,0.008924,0.009186,0.009186,0.009974,0.016273,0.026247,0.037795,0.270996,0.953125,0.023438,0,0,0,0,0,?,?,?,?
1065,'2016/11/25 15:28:05:521',4,0,0.019423,0.009449,0.008924,0.009186,0.009974,0.015748,0.027034,0.04147,0.276855,0.945801,0.02002,0,0,0,0,0,?,?,?,?
1066,'2016/11/25 15:28:05:554',4,0,0.019948,0.009711,0.008924,0.009449,0.009974,0.014173,0.028084,0.040682,0.276367,0.949219,0.017578,0,0,0,0,0,?,?,?,?
1067,'2016/11/25 15:28:05:587',4,0,0.019423,0.009449,0.009449,0.009711,0.010499,0.014173,0.030446,0.041732,0.282227,0.947754,0.025391,0,0,0,0,0,?,?,?,?
1068,'2016/11/25 15:28:05:621',4,0,0.019685,0.009974,0.008924,0.009974,0.010761,0.015223,0.030709,0.04252,0.280273,0.950195,0.027832,0,0,0,0,0,?,?,?,?
1069,'2016/11/25 15:28:05:654',4,0,0.019423,0.009711,0.008924,0.010236,0.010499,0.014698,0.030971,0.039895,0.279785,0.947754,0.027832,0,0,0,0,0,?,?,?,?
1070,'2016/11/25 15:28:05:688',4,0,0.019423,0.009711,0.008924,0.009974,0.010236,0.014698,0.031234,0.039895,0.276367,0.949707,0.027344,0,0,0,0,0,?,?,?,?
1071,'2016/11/25 15:28:05:720',4,0,0.019948,0.009449,0.008924,0.009711,0.010499,0.01706,0.031234,0.038845,0.275391,0.948242,0.024902,0,0,0,0,0,?,?,?,?
1072,'2016/11/25 15:28:05:753',4,0,0.01916,0.009449,0.008661,0.009449,0.010761,0.016535,0.030446,0.034383,0.276855,0.950684,0.022461,0,0,0,0,0,?,?,?,?
1073,'2016/11/25 15:28:05:786',4,0,0.018635,0.009449,0.008399,0.009449,0.010236,0.016273,0.028346,0.034646,0.271484,0.958984,0.018555,0,0,0,0,0,?,?,?,?
1074,'2016/11/25 15:28:05:819',4,0,0.018635,0.009711,0.008136,0.009186,0.009974,0.01601,0.028346,0.039895,0.277344,0.95752,0.024414,0,0,0,0,0,?,?,?,?
1075,'2016/11/25 15:28:05:853',4,0,0.018898,0.009974,0.008924,0.008924,0.009449,0.016273,0.028084,0.041207,0.274902,0.958984,0.016602,0,0,0,0,0,?,?,?,?
1076,'2016/11/25 15:28:05:887',4,0,0.02021,0.010236,0.008661,0.008924,0.009186,0.015748,0.028609,0.042782,0.274414,0.950684,0.020508,0,0,0,0,0,?,?,?,?
1077,'2016/11/25 15:28:05:920',4,0,0.019423,0.009974,0.008399,0.008924,0.008661,0.015223,0.029134,0.041995,0.278809,0.947754,0.022461,0,0,0,0,0,?,?,?,?
1078,'2016/11/25 15:28:05:954',4,0,0.019948,0.009711,0.008661,0.008661,0.008661,0.015748,0.030446,0.048294,0.266602,0.951172,0.017578,0,0,0,0,0,?,?,?,?
1079,'2016/11/25 15:28:05:986',4,0,0.019423,0.009449,0.008136,0.008136,0.008399,0.01601,0.030709,0.049869,0.273926,0.946289,0.013184,0,0,0,0,0,?,?,?,?
1080,'2016/11/25 15:28:06:021',4,0,0.018898,0.009449,0.007874,0.007874,0.008399,0.015748,0.030446,0.050131,0.274902,0.951172,0.02002,0,0,0,0,0,?,?,?,?
1081,'2016/11/25 15:28:06:054',4,0,0.01811,0.009711,0.008136,0.007874,0.008924,0.016273,0.030971,0.050394,0.279297,0.951172,0.012207,0,0,0,0,0,?,?,?,?
1082,'2016/11/25 15:28:06:086',4,0,0.018373,0.009449,0.008399,0.008399,0.008924,0.015748,0.031234,0.051181,0.280273,0.948242,0.018555,0,0,0,0,0,?,?,?,?
1083,'2016/11/25 15:28:06:120',4,0,0.018373,0.009186,0.008924,0.008399,0.009449,0.016273,0.031234,0.050394,0.275879,0.951172,0.02832,0,0,0,0,0,?,?,?,?
1084,'2016/11/25 15:28:06:153',4,0,0.017585,0.009449,0.008924,0.008661,0.009711,0.016798,0.030184,0.051181,0.267578,0.950684,0.025879,0,0,0,0,0,?,?,?,?
1085,'2016/11/25 15:28:06:186',4,0,0.017848,0.008661,0.008924,0.008924,0.009711,0.016535,0.028871,0.053018,0.270508,0.942383,0.024902,0,0,0,0,0,?,?,?,?
1086,'2016/11/25 15:28:06:219',4,0,0.017323,0.008136,0.008924,0.008924,0.009186,0.016273,0.028609,0.054331,0.271484,0.952148,0.024902,0,0,0,0,0,?,?,?,?
1087,'2016/11/25 15:28:06:253',4,0,0.01706,0.007612,0.009186,0.009186,0.009186,0.016273,0.029134,0.055118,0.27832,0.946289,0.016113,0,0,0,0,0,?,?,?,?
1088,'2016/11/25 15:28:06:286',4,0,0.01706,0.007612,0.009186,0.009449,0.009186,0.015223,0.028084,0.054856,0.272949,0.955078,0.016113,0,0,0,0,0,?,?,?,?
1089,'2016/11/25 15:28:06:319',4,0,0.016535,0.007612,0.009449,0.009449,0.009186,0.016798,0.026772,0.053281,0.272461,0.956055,0.01709,0,0,0,0,0,?,?,?,?
1090,'2016/11/25 15:28:06:354',4,0,0.016798,0.007874,0.009974,0.009186,0.009449,0.016798,0.027297,0.053543,0.268555,0.94873,0.020996,0,0,0,0,0,?,?,?,?
1091,'2016/11/25 15:28:06:387',4,0,0.016535,0.008136,0.009974,0.009449,0.008661,0.01811,0.024672,0.051706,0.280762,0.948242,0.018555,0,0,0,0,0,?,?,?,?
1092,'2016/11/25 15:28:06:421',4,0,0.016535,0.008399,0.010236,0.008924,0.008924,0.018373,0.024672,0.052756,0.276367,0.951172,0.02002,0,0,0,0,0,?,?,?,?
1093,'2016/11/25 15:28:06:454',4,0,0.015486,0.008924,0.009711,0.008661,0.009186,0.017848,0.023885,0.053018,0.277344,0.949219,0.022461,0,0,0,0,0,?,?,?,?
1094,'2016/11/25 15:28:06:488',4,0,0.015748,0.009449,0.010236,0.008399,0.009711,0.01811,0.023097,0.052756,0.27002,0.946777,0.020996,0,0,0,0,0,?,?,?,?
1095,'2016/11/25 15:28:06:520',4,0,0.016273,0.009186,0.010236,0.008661,0.009711,0.019423,0.02336,0.049606,0.272949,0.950195,0.019043,0,0,0,0,0,?,?,?,?
1096,'2016/11/25 15:28:06:553',4,0,0.016798,0.009449,0.009974,0.008136,0.009449,0.020735,0.022835,0.050394,0.277344,0.943359,0.019531,0,0,0,0,0,?,?,?,?
1097,'2016/11/25 15:28:06:587',4,0,0.016535,0.009186,0.009449,0.007612,0.009186,0.020472,0.020997,0.050131,0.270508,0.95166,0.020996,0,0,0,0,0,?,?,?,?
1098,'2016/11/25 15:28:06:621',4,0,0.01706,0.008399,0.009711,0.007349,0.008661,0.01916,0.02021,0.050131,0.277344,0.947266,0.026855,0,0,0,0,0,?,?,?,?
1099,'2016/11/25 15:28:06:653',4,0,0.017323,0.008399,0.010236,0.007612,0.009449,0.018898,0.020472,0.051181,0.274902,0.95459,0.019531,0,0,0,0,0,?,?,?,?
1100,'2016/11/25 15:28:06:687',4,0,0.017848,0.008924,0.009974,0.007874,0.009186,0.01916,0.020997,0.054068,0.277832,0.946777,0.022949,0,0,0,0,0,?,?,?,?
1101,'2016/11/25 15:28:06:719',4,0,0.017585,0.008924,0.009974,0.007874,0.009711,0.019685,0.021522,0.056168,0.277344,0.94873,0.02002,0,0,0,0,0,?,?,?,?
1102,'2016/11/25 15:28:06:752',4,0,0.01811,0.008924,0.011024,0.007612,0.010236,0.020735,0.020997,0.057743,0.277344,0.938965,0.021484,0,0,0,0,0,?,?,?,?
1103,'2016/11/25 15:28:06:787',4,0,0.017848,0.008924,0.011024,0.007612,0.010499,0.022572,0.020997,0.056693,0.266113,0.952148,0.020508,0,0,0,0,0,?,?,?,?
1104,'2016/11/25 15:28:06:821',4,0,0.016535,0.008136,0.011024,0.007612,0.009974,0.02231,0.017848,0.050656,0.272461,0.950684,0.02002,0,0,0,0,0,?,?,?,?
1105,'2016/11/25 15:28:06:853',4,0,0.015486,0.007874,0.010499,0.007612,0.010499,0.022047,0.017848,0.049869,0.275879,0.961426,0.016602,0,0,0,0,0,?,?,?,?
1106,'2016/11/25 15:28:06:886',4,0,0.014436,0.007874,0.010236,0.007349,0.010236,0.022835,0.018373,0.049081,0.270996,0.963379,0.020508,0,0,0,0,0,?,?,?,?
1107,'2016/11/25 15:28:06:919',4,0,0.014436,0.008136,0.009974,0.007349,0.010761,0.022835,0.01916,0.049606,0.267578,0.958008,0.025391,0,0,0,0,0,?,?,?,?
1108,'2016/11/25 15:28:06:953',4,0,0.013123,0.007874,0.009711,0.007612,0.010499,0.022572,0.016273,0.04357,0.271484,0.958496,0.024414,0,0,0,0,0,?,?,?,?
1109,'2016/11/25 15:28:06:986',4,0,0.013123,0.008136,0.009711,0.007874,0.011024,0.022572,0.01706,0.043832,0.271484,0.946777,0.021484,0,0,0,0,0,?,?,?,?
